CTY_CODE,CTY_NAME,GEN_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,MONTH,SUMMARY_LVL,COMM_LVL,I_COMMODITY,YEAR
-,TOTAL FOR ALL COUNTRIES,1026832,0,0,992047,201878,992047,201878,07,DET,HS6,160569,2020
-,TOTAL FOR ALL COUNTRIES,1722570,2029,156,1720541,384771,1720541,384771,08,DET,HS6,160569,2020
-,TOTAL FOR ALL COUNTRIES,1216619,0,0,1143119,321912,1143119,321912,09,DET,HS6,160569,2020
-,TOTAL FOR ALL COUNTRIES,1432303,0,0,1380328,295227,1380328,295227,10,DET,HS6,160569,2020
-,TOTAL FOR ALL COUNTRIES,1602671,0,0,1539671,399280,1539671,399280,11,DET,HS6,160569,2020
-,TOTAL FOR ALL COUNTRIES,1467419,0,0,1370129,361961,1370129,361961,12,DET,HS6,160569,2020
-,TOTAL FOR ALL COUNTRIES,7415291,3072,293,6059454,1032503,6059454,1032503,01,DET,HS6,160411,2020
-,TOTAL FOR ALL COUNTRIES,7055759,0,0,5711974,1166379,5711974,1166379,02,DET,HS6,160411,2020
-,TOTAL FOR ALL COUNTRIES,10436700,3360,148,8660768,1496661,8660768,1496661,03,DET,HS6,160411,2020
-,TOTAL FOR ALL COUNTRIES,9154604,0,0,7501621,1417461,7501621,1417461,04,DET,HS6,160411,2020
-,TOTAL FOR ALL COUNTRIES,9724056,0,0,7966344,1585185,7966344,1585185,05,DET,HS6,160411,2020
-,TOTAL FOR ALL COUNTRIES,9704913,9666,543,8503871,1811977,8503871,1811977,06,DET,HS6,160411,2020
-,TOTAL FOR ALL COUNTRIES,11726449,5808,730,9913978,1783466,9875194,1781333,07,DET,HS6,160411,2020
-,TOTAL FOR ALL COUNTRIES,9659227,0,0,7639402,1428906,7639402,1428906,08,DET,HS6,160411,2020
-,TOTAL FOR ALL COUNTRIES,8330277,2414,86,6775578,1267027,6775578,1267027,09,DET,HS6,160411,2020
-,TOTAL FOR ALL COUNTRIES,7796151,54250,6488,6251468,1143219,6247867,1143126,10,DET,HS6,160411,2020
-,TOTAL FOR ALL COUNTRIES,13223131,13842,2545,11843065,1862909,11843065,1862909,11,DET,HS6,160411,2020
-,TOTAL FOR ALL COUNTRIES,9675607,0,0,8139687,1175897,8139687,1175897,12,DET,HS6,160411,2020
-,TOTAL FOR ALL COUNTRIES,676148,39014,1197,610692,82966,610692,82966,01,DET,HS6,150410,2020
-,TOTAL FOR ALL COUNTRIES,1242650,209243,27967,972874,178495,960701,175849,02,DET,HS6,150410,2020
-,TOTAL FOR ALL COUNTRIES,992400,80869,2019,902925,113627,902925,113627,04,DET,HS6,150410,2020
-,TOTAL FOR ALL COUNTRIES,1105757,144371,3285,925125,153026,925125,153026,03,DET,HS6,150410,2020
-,TOTAL FOR ALL COUNTRIES,1486932,80541,2160,1400797,212018,1388856,209372,05,DET,HS6,150410,2020
-,TOTAL FOR ALL COUNTRIES,1004308,110269,3561,891983,114415,891983,114415,06,DET,HS6,150410,2020
-,TOTAL FOR ALL COUNTRIES,1386053,25807,312,1324838,191815,1324838,191815,07,DET,HS6,150410,2020
-,TOTAL FOR ALL COUNTRIES,1058305,237612,4396,748530,106799,736232,106413,08,DET,HS6,150410,2020
-,TOTAL FOR ALL COUNTRIES,1267817,170081,4079,1034791,146432,1034791,146432,09,DET,HS6,150410,2020
-,TOTAL FOR ALL COUNTRIES,848061,30269,169,786526,101422,759220,97170,10,DET,HS6,150410,2020
-,TOTAL FOR ALL COUNTRIES,1087335,145511,5813,905478,128873,905478,128873,11,DET,HS6,150410,2020
-,TOTAL FOR ALL COUNTRIES,556841,49122,1467,502212,77852,502212,77852,12,DET,HS6,150410,2020
-,TOTAL FOR ALL COUNTRIES,7301458,44454,461,6458352,1084557,6442885,1075529,01,DET,HS6,150420,2020
-,TOTAL FOR ALL COUNTRIES,5759609,35376,836,5247953,1515992,5140358,1508569,02,DET,HS6,150420,2020
-,TOTAL FOR ALL COUNTRIES,9563915,246591,5666,8313586,1873725,8295954,1871645,03,DET,HS6,150420,2020
-,TOTAL FOR ALL COUNTRIES,9600104,46532,2173,8285621,2075064,8285621,2075064,04,DET,HS6,150420,2020
-,TOTAL FOR ALL COUNTRIES,10891102,172902,2780,10140685,1899612,10130685,1899052,05,DET,HS6,150420,2020
-,TOTAL FOR ALL COUNTRIES,7829021,136667,6570,6832869,1551522,6832869,1551522,06,DET,HS6,150420,2020
-,TOTAL FOR ALL COUNTRIES,9322624,93494,1760,8143001,1493451,8132701,1492891,07,DET,HS6,150420,2020
-,TOTAL FOR ALL COUNTRIES,5882380,236142,3127,4784410,1208759,4784410,1208759,08,DET,HS6,150420,2020
-,TOTAL FOR ALL COUNTRIES,8477727,222241,1693,6887584,1515210,6877284,1514650,09,DET,HS6,150420,2020
-,TOTAL FOR ALL COUNTRIES,9854125,237966,6028,8859685,1348040,8842565,1344526,10,DET,HS6,150420,2020
-,TOTAL FOR ALL COUNTRIES,7164326,176371,6282,5531203,1156202,5514083,1152688,11,DET,HS6,150420,2020
-,TOTAL FOR ALL COUNTRIES,13070889,391351,11817,10550739,1911305,10325804,1877285,12,DET,HS6,150420,2020
-,TOTAL FOR ALL COUNTRIES,2720139,0,0,817971,213401,817971,213401,01,DET,HS6,160412,2020
-,TOTAL FOR ALL COUNTRIES,1987872,0,0,650000,196481,650000,196481,02,DET,HS6,160412,2020
-,TOTAL FOR ALL COUNTRIES,3538880,0,0,1332799,359862,1332799,359862,03,DET,HS6,160412,2020
-,TOTAL FOR ALL COUNTRIES,4272669,0,0,1576810,399419,1576810,399419,04,DET,HS6,160412,2020
-,TOTAL FOR ALL COUNTRIES,3112143,0,0,1145872,325709,1145872,325709,05,DET,HS6,160412,2020
-,TOTAL FOR ALL COUNTRIES,3152984,5714,100,1272348,433091,1272348,433091,06,DET,HS6,160412,2020
-,TOTAL FOR ALL COUNTRIES,4161381,0,0,1278735,576746,1278735,576746,07,DET,HS6,160412,2020
-,TOTAL FOR ALL COUNTRIES,2873565,0,0,898620,246607,898620,246607,08,DET,HS6,160412,2020
-,TOTAL FOR ALL COUNTRIES,3173014,0,0,1163589,345646,1163589,345646,09,DET,HS6,160412,2020
-,TOTAL FOR ALL COUNTRIES,3349539,0,0,1023521,303669,1023521,303669,10,DET,HS6,160412,2020
-,TOTAL FOR ALL COUNTRIES,4391542,4085,1491,1389389,438424,1389389,438424,11,DET,HS6,160412,2020
-,TOTAL FOR ALL COUNTRIES,3764022,0,0,1409425,437294,1409425,437294,12,DET,HS6,160412,2020
-,TOTAL FOR ALL COUNTRIES,14938369,0,0,13481175,4205870,13465495,4195871,01,DET,HS6,160413,2020
-,TOTAL FOR ALL COUNTRIES,10150008,5011,274,10042440,3165408,9941632,3112220,02,DET,HS6,160413,2020
-,TOTAL FOR ALL COUNTRIES,11168174,0,0,9876120,2917948,9872543,2917787,03,DET,HS6,160413,2020
-,TOTAL FOR ALL COUNTRIES,20224290,4274,2137,17402802,4982223,17402802,4982223,04,DET,HS6,160413,2020
-,TOTAL FOR ALL COUNTRIES,15060476,0,0,13604844,3965143,13604844,3965143,05,DET,HS6,160413,2020
-,TOTAL FOR ALL COUNTRIES,14553092,31252,5916,13424993,4184354,13418457,4183980,06,DET,HS6,160413,2020
-,TOTAL FOR ALL COUNTRIES,15574486,0,0,14069373,4594816,14041730,4576309,07,DET,HS6,160413,2020
-,TOTAL FOR ALL COUNTRIES,16026212,5792,2896,14617847,4866123,14617847,4866123,08,DET,HS6,160413,2020
-,TOTAL FOR ALL COUNTRIES,13225208,27039,4682,12445708,3952032,12445708,3952032,09,DET,HS6,160413,2020
-,TOTAL FOR ALL COUNTRIES,15821127,0,0,14520781,4453096,14520781,4453096,10,DET,HS6,160413,2020
-,TOTAL FOR ALL COUNTRIES,14979994,2076,41,13882105,4149346,13882105,4149346,11,DET,HS6,160413,2020
-,TOTAL FOR ALL COUNTRIES,18320394,0,0,17349577,5155226,17349577,5155226,12,DET,HS6,160413,2020
-,TOTAL FOR ALL COUNTRIES,86683588,0,0,82902009,19309824,82902009,19309824,01,DET,HS6,160414,2020
-,TOTAL FOR ALL COUNTRIES,63807149,9767,1074,60068765,14832412,60062229,14832005,02,DET,HS6,160414,2020
-,TOTAL FOR ALL COUNTRIES,99970863,12067,1142,93870168,23641089,93809496,23629569,03,DET,HS6,160414,2020
-,TOTAL FOR ALL COUNTRIES,102650443,0,0,94762175,23516916,94762175,23516916,04,DET,HS6,160414,2020
-,TOTAL FOR ALL COUNTRIES,106527828,0,0,99422272,23927979,99422272,23927979,05,DET,HS6,160414,2020
-,TOTAL FOR ALL COUNTRIES,109671104,37603,9837,102086675,24840306,102036512,24825902,06,DET,HS6,160414,2020
-,TOTAL FOR ALL COUNTRIES,121634327,7587,1294,115739530,27035113,115739530,27035113,07,DET,HS6,160414,2020
-,TOTAL FOR ALL COUNTRIES,118636267,0,0,113609544,26656790,113545800,26641383,08,DET,HS6,160414,2020
-,TOTAL FOR ALL COUNTRIES,115175441,14165,2593,110438523,26446809,110311035,26419882,09,DET,HS6,160414,2020
-,TOTAL FOR ALL COUNTRIES,109647718,0,0,105694074,26006532,105694074,26006532,10,DET,HS6,160414,2020
-,TOTAL FOR ALL COUNTRIES,107075452,4847,212,102441220,24390357,102441220,24390357,11,DET,HS6,160414,2020
-,TOTAL FOR ALL COUNTRIES,105663317,0,0,97242202,22204752,97160622,22186752,12,DET,HS6,160414,2020
-,TOTAL FOR ALL COUNTRIES,2941151,5133,741,2726939,1130761,2726939,1130761,01,DET,HS6,160415,2020
-,TOTAL FOR ALL COUNTRIES,3044144,0,0,2867610,991315,2867610,991315,02,DET,HS6,160415,2020
-,TOTAL FOR ALL COUNTRIES,3808012,125910,18867,3626140,1239981,3620111,1239555,03,DET,HS6,160415,2020
-,TOTAL FOR ALL COUNTRIES,3245270,110229,18524,2996337,1203721,2996337,1203721,04,DET,HS6,160415,2020
-,TOTAL FOR ALL COUNTRIES,3700814,0,0,3560496,1430302,3560496,1430302,05,DET,HS6,160415,2020
-,TOTAL FOR ALL COUNTRIES,4019831,0,0,3934918,1668572,3934918,1668572,06,DET,HS6,160415,2020
-,TOTAL FOR ALL COUNTRIES,4593836,0,0,4379100,1761611,4375090,1761244,07,DET,HS6,160415,2020
-,TOTAL FOR ALL COUNTRIES,4820678,156687,40926,4544923,1915836,4544923,1915836,08,DET,HS6,160415,2020
-,TOTAL FOR ALL COUNTRIES,4930398,11487,1814,4772212,1869883,4734237,1850198,09,DET,HS6,160415,2020
-,TOTAL FOR ALL COUNTRIES,5212641,0,0,5098191,1759878,5098191,1759878,10,DET,HS6,160415,2020
-,TOTAL FOR ALL COUNTRIES,4355022,0,0,4299067,1552714,4299067,1552714,11,DET,HS6,160415,2020
-,TOTAL FOR ALL COUNTRIES,4978577,0,0,4934898,1883981,4932663,1883781,12,DET,HS6,160415,2020
-,TOTAL FOR ALL COUNTRIES,2212735,48725,3766,2161045,242256,2161045,242256,01,DET,HS6,160416,2020
-,TOTAL FOR ALL COUNTRIES,2428302,76888,4558,2351414,260431,2351414,260431,02,DET,HS6,160416,2020
-,TOTAL FOR ALL COUNTRIES,2651229,56091,6375,2595138,315783,2595138,315783,03,DET,HS6,160416,2020
-,TOTAL FOR ALL COUNTRIES,1907672,11168,810,1896504,237928,1896504,237928,04,DET,HS6,160416,2020
-,TOTAL FOR ALL COUNTRIES,2015572,0,0,2015572,224842,2015572,224842,05,DET,HS6,160416,2020
-,TOTAL FOR ALL COUNTRIES,1262970,25064,1136,1180207,139942,1180207,139942,06,DET,HS6,160416,2020
-,TOTAL FOR ALL COUNTRIES,2608436,29564,5919,2578872,338663,2578872,338663,07,DET,HS6,160416,2020
-,TOTAL FOR ALL COUNTRIES,3044726,14954,751,3029772,370045,3029772,370045,08,DET,HS6,160416,2020
-,TOTAL FOR ALL COUNTRIES,2705610,59182,4436,2646428,323326,2616615,321386,09,DET,HS6,160416,2020
-,TOTAL FOR ALL COUNTRIES,2125542,31439,2223,2094103,256789,2074615,255495,10,DET,HS6,160416,2020
-,TOTAL FOR ALL COUNTRIES,3241994,30495,1351,3211499,429222,3211499,429222,11,DET,HS6,160416,2020
-,TOTAL FOR ALL COUNTRIES,2938315,34851,1655,2901193,476328,2901193,476328,12,DET,HS6,160416,2020
-,TOTAL FOR ALL COUNTRIES,4808933,7300,204,4801633,407841,4595233,395841,01,DET,HS6,160417,2020
-,TOTAL FOR ALL COUNTRIES,1096514,19853,570,1062081,119328,1062081,119328,02,DET,HS6,160417,2020
-,TOTAL FOR ALL COUNTRIES,1713172,7491,265,1705681,168556,1705681,168556,03,DET,HS6,160417,2020
-,TOTAL FOR ALL COUNTRIES,2536384,5969,100,2530415,335309,2530415,335309,04,DET,HS6,160417,2020
-,TOTAL FOR ALL COUNTRIES,967634,0,0,967634,158858,672534,139658,05,DET,HS6,160417,2020
-,TOTAL FOR ALL COUNTRIES,625254,0,0,625254,125869,625254,125869,06,DET,HS6,160417,2020
-,TOTAL FOR ALL COUNTRIES,1728897,0,0,1728897,229846,1679697,226246,07,DET,HS6,160417,2020
-,TOTAL FOR ALL COUNTRIES,3197009,0,0,3197009,465077,3197009,465077,08,DET,HS6,160417,2020
-,TOTAL FOR ALL COUNTRIES,2749313,3963,62,2745350,349180,2710950,346780,09,DET,HS6,160417,2020
-,TOTAL FOR ALL COUNTRIES,3277092,0,0,3277092,389374,3277092,389374,10,DET,HS6,160417,2020
-,TOTAL FOR ALL COUNTRIES,2071025,8614,200,2062411,276539,1964411,269939,11,DET,HS6,160417,2020
-,TOTAL FOR ALL COUNTRIES,3617877,0,0,3617877,438710,3475417,428510,12,DET,HS6,160417,2020
-,TOTAL FOR ALL COUNTRIES,11410219,0,0,10292982,3156254,10245484,3145248,01,DET,HS6,160419,2020
-,TOTAL FOR ALL COUNTRIES,18331635,0,0,18224402,5225495,18220891,5225338,01,DET,HS6,160420,2020
-,TOTAL FOR ALL COUNTRIES,14458800,7732,734,14254583,4206010,14254583,4206010,02,DET,HS6,160420,2020
-,TOTAL FOR ALL COUNTRIES,15745128,22934,3199,15391718,4288541,15391718,4288541,03,DET,HS6,160420,2020
-,TOTAL FOR ALL COUNTRIES,15681452,0,0,15440311,3957885,15432648,3955145,04,DET,HS6,160420,2020
-,TOTAL FOR ALL COUNTRIES,11339260,7807,118,11034924,2897578,10854924,2888218,05,DET,HS6,160420,2020
-,TOTAL FOR ALL COUNTRIES,11097202,0,0,10708522,2803540,10648025,2798711,06,DET,HS6,160420,2020
-,TOTAL FOR ALL COUNTRIES,11726531,0,0,11572915,2997128,11554922,2986473,07,DET,HS6,160420,2020
-,TOTAL FOR ALL COUNTRIES,14638508,33680,10473,14342624,4041258,14342624,4041258,08,DET,HS6,160420,2020
-,TOTAL FOR ALL COUNTRIES,14804838,5733,744,14460562,3885269,14426328,3875662,09,DET,HS6,160420,2020
-,TOTAL FOR ALL COUNTRIES,19099152,20484,2234,18926283,5085352,18842084,5067549,10,DET,HS6,160420,2020
-,TOTAL FOR ALL COUNTRIES,18440622,9237,829,18334905,4883553,18317934,4877224,11,DET,HS6,160420,2020
-,TOTAL FOR ALL COUNTRIES,18919914,5185,377,18723198,5488593,18723198,5488593,12,DET,HS6,160420,2020
-,TOTAL FOR ALL COUNTRIES,9470261,2872,135,8427915,2288322,8427915,2288322,02,DET,HS6,160419,2020
-,TOTAL FOR ALL COUNTRIES,5951871,2130,201,4730865,1336178,4730865,1336178,03,DET,HS6,160419,2020
-,TOTAL FOR ALL COUNTRIES,7107968,0,0,5682801,1819303,5682801,1819303,04,DET,HS6,160419,2020
-,TOTAL FOR ALL COUNTRIES,9142753,0,0,7232375,2578650,7232375,2578650,05,DET,HS6,160419,2020
-,TOTAL FOR ALL COUNTRIES,10854001,0,0,8655746,3200908,8647091,3200301,06,DET,HS6,160419,2020
-,TOTAL FOR ALL COUNTRIES,11730251,0,0,9946337,3620545,9946337,3620545,07,DET,HS6,160419,2020
-,TOTAL FOR ALL COUNTRIES,14444314,0,0,11703932,4410644,11703932,4410644,08,DET,HS6,160419,2020
-,TOTAL FOR ALL COUNTRIES,11952230,2104,174,9655481,3025319,9636422,3024342,09,DET,HS6,160419,2020
-,TOTAL FOR ALL COUNTRIES,11883533,0,0,9780543,3288439,9762552,3286813,10,DET,HS6,160419,2020
-,TOTAL FOR ALL COUNTRIES,10294593,0,0,7786302,2425620,7773521,2424845,11,DET,HS6,160419,2020
-,TOTAL FOR ALL COUNTRIES,12284179,0,0,9708971,3144154,9705233,3143986,12,DET,HS6,160419,2020
1010,GREENLAND,124349,0,0,124349,21718,124349,21718,02,DET,HS6,030331,2020
1010,GREENLAND,0,0,0,0,0,0,0,03,DET,HS6,030331,2020
1010,GREENLAND,0,0,0,0,0,0,0,04,DET,HS6,030331,2020
1010,GREENLAND,176550,0,0,176550,30238,176550,30238,05,DET,HS6,030331,2020
1010,GREENLAND,0,0,0,0,0,0,0,06,DET,HS6,030331,2020
1010,GREENLAND,91200,0,0,91200,15620,91200,15620,07,DET,HS6,030331,2020
1010,GREENLAND,0,0,0,0,0,0,0,08,DET,HS6,030331,2020
1010,GREENLAND,176550,0,0,176550,30238,176550,30238,09,DET,HS6,030331,2020
1010,GREENLAND,0,0,0,0,0,0,0,10,DET,HS6,030331,2020
1010,GREENLAND,0,0,0,0,0,0,0,11,DET,HS6,030331,2020
1010,GREENLAND,0,0,0,0,0,0,0,12,DET,HS6,030331,2020
1010,GREENLAND,232655,0,0,232655,27199,232655,27199,12,DET,HS6,030471,2020
1010,GREENLAND,19164,0,0,19164,4213,19164,4213,02,DET,HS6,030483,2020
1010,GREENLAND,0,0,0,0,0,0,0,03,DET,HS6,030483,2020
1010,GREENLAND,0,0,0,0,0,0,0,04,DET,HS6,030483,2020
1010,GREENLAND,0,0,0,0,0,0,0,05,DET,HS6,030483,2020
1010,GREENLAND,0,0,0,0,0,0,0,06,DET,HS6,030483,2020
1010,GREENLAND,3582,0,0,3582,458,3582,458,07,DET,HS6,030483,2020
1010,GREENLAND,75000,0,0,75000,9830,75000,9830,08,DET,HS6,030483,2020
1010,GREENLAND,0,0,0,0,0,0,0,09,DET,HS6,030483,2020
1010,GREENLAND,0,0,0,0,0,0,0,10,DET,HS6,030483,2020
1010,GREENLAND,35224,0,0,35224,5071,35224,5071,11,DET,HS6,030483,2020
1010,GREENLAND,0,0,0,0,0,0,0,12,DET,HS6,030483,2020
1010,GREENLAND,1939209,0,0,1939209,115248,1939209,115248,01,DET,HS6,030614,2020
1010,GREENLAND,2492023,0,0,2492023,151148,2492023,151148,02,DET,HS6,030614,2020
1010,GREENLAND,772409,0,0,772409,40753,772409,40753,03,DET,HS6,030614,2020
1010,GREENLAND,518130,0,0,518130,34760,518130,34760,04,DET,HS6,030614,2020
1010,GREENLAND,846603,0,0,846603,52885,846603,52885,05,DET,HS6,030614,2020
1010,GREENLAND,1755494,0,0,1755494,130640,1755494,130640,06,DET,HS6,030614,2020
1010,GREENLAND,3013612,0,0,3013612,201535,3013612,201535,07,DET,HS6,030614,2020
1010,GREENLAND,1941687,0,0,1941687,108165,1941687,108165,08,DET,HS6,030614,2020
1010,GREENLAND,4170094,0,0,4170094,232705,4170094,232705,09,DET,HS6,030614,2020
1010,GREENLAND,2606577,0,0,2606577,141213,2606577,141213,10,DET,HS6,030614,2020
1010,GREENLAND,2067594,0,0,2067594,114659,2067594,114659,11,DET,HS6,030614,2020
1010,GREENLAND,3622250,0,0,3622250,184352,3622250,184352,12,DET,HS6,030614,2020
1010,GREENLAND,92568,0,0,92568,21430,92568,21430,01,DET,HS6,030617,2020
1010,GREENLAND,0,0,0,0,0,0,0,02,DET,HS6,030617,2020
1010,GREENLAND,0,0,0,0,0,0,0,03,DET,HS6,030617,2020
1010,GREENLAND,0,0,0,0,0,0,0,04,DET,HS6,030617,2020
1010,GREENLAND,0,0,0,0,0,0,0,05,DET,HS6,030617,2020
1010,GREENLAND,0,0,0,0,0,0,0,06,DET,HS6,030617,2020
1010,GREENLAND,0,0,0,0,0,0,0,07,DET,HS6,030617,2020
1010,GREENLAND,0,0,0,0,0,0,0,08,DET,HS6,030617,2020
1010,GREENLAND,0,0,0,0,0,0,0,09,DET,HS6,030617,2020
1010,GREENLAND,0,0,0,0,0,0,0,10,DET,HS6,030617,2020
1010,GREENLAND,0,0,0,0,0,0,0,11,DET,HS6,030617,2020
1010,GREENLAND,0,0,0,0,0,0,0,12,DET,HS6,030617,2020
1010,GREENLAND,144700,0,0,144700,32681,144700,32681,05,DET,HS6,030616,2020
1010,GREENLAND,233927,0,0,233927,59928,233927,59928,06,DET,HS6,030616,2020
1010,GREENLAND,215429,0,0,215429,52106,215429,52106,07,DET,HS6,030616,2020
1010,GREENLAND,161808,0,0,161808,40161,161808,40161,08,DET,HS6,030616,2020
1010,GREENLAND,106432,0,0,106432,27500,106432,27500,09,DET,HS6,030616,2020
1010,GREENLAND,0,0,0,0,0,0,0,10,DET,HS6,030616,2020
1010,GREENLAND,0,0,0,0,0,0,0,11,DET,HS6,030616,2020
1010,GREENLAND,0,0,0,0,0,0,0,12,DET,HS6,030616,2020
1010,GREENLAND,23115,0,0,23115,2856,23115,2856,08,DET,HS6,030722,2020
1010,GREENLAND,0,0,0,0,0,0,0,09,DET,HS6,030722,2020
1010,GREENLAND,0,0,0,0,0,0,0,10,DET,HS6,030722,2020
1010,GREENLAND,0,0,0,0,0,0,0,11,DET,HS6,030722,2020
1010,GREENLAND,0,0,0,0,0,0,0,12,DET,HS6,030722,2020
1010,GREENLAND,465753,0,0,465753,71084,465753,71084,07,DET,HS6,160521,2020
1010,GREENLAND,454966,0,0,454966,106779,454966,106779,08,DET,HS6,160521,2020
1010,GREENLAND,0,0,0,0,0,0,0,09,DET,HS6,160521,2020
1010,GREENLAND,0,0,0,0,0,0,0,10,DET,HS6,160521,2020
1010,GREENLAND,27505,0,0,27505,3959,27505,3959,11,DET,HS6,160521,2020
1010,GREENLAND,2330,0,0,2330,500,2330,500,12,DET,HS6,160521,2020
1220,CANADA,9142,9142,100,0,0,0,0,01,DET,HS6,030111,2020
1220,CANADA,0,0,0,0,0,0,0,02,DET,HS6,030111,2020
1220,CANADA,0,0,0,0,0,0,0,03,DET,HS6,030111,2020
1220,CANADA,0,0,0,0,0,0,0,04,DET,HS6,030111,2020
1220,CANADA,0,0,0,0,0,0,0,05,DET,HS6,030111,2020
1220,CANADA,0,0,0,0,0,0,0,06,DET,HS6,030111,2020
1220,CANADA,0,0,0,0,0,0,0,07,DET,HS6,030111,2020
1220,CANADA,0,0,0,0,0,0,0,08,DET,HS6,030111,2020
1220,CANADA,3733,3733,50,0,0,0,0,09,DET,HS6,030111,2020
1220,CANADA,0,0,0,0,0,0,0,10,DET,HS6,030111,2020
1220,CANADA,2056,2056,52,0,0,0,0,11,DET,HS6,030111,2020
1220,CANADA,2567,2567,84,0,0,0,0,12,DET,HS6,030111,2020
1220,CANADA,4512,0,0,0,0,0,0,02,DET,HS6,030354,2020
1220,CANADA,4510,0,0,0,0,0,0,03,DET,HS6,030354,2020
1220,CANADA,4584,0,0,0,0,0,0,04,DET,HS6,030354,2020
1220,CANADA,0,0,0,0,0,0,0,05,DET,HS6,030354,2020
1220,CANADA,4593,0,0,0,0,0,0,06,DET,HS6,030354,2020
1220,CANADA,4547,0,0,0,0,0,0,07,DET,HS6,030354,2020
1220,CANADA,0,0,0,0,0,0,0,08,DET,HS6,030354,2020
1220,CANADA,0,0,0,0,0,0,0,09,DET,HS6,030354,2020
1220,CANADA,32797,0,0,0,0,0,0,10,DET,HS6,030354,2020
1220,CANADA,4528,0,0,0,0,0,0,11,DET,HS6,030354,2020
1220,CANADA,0,0,0,0,0,0,0,12,DET,HS6,030354,2020
1220,CANADA,69787,0,0,0,0,0,0,01,DET,HS6,030192,2020
1220,CANADA,0,0,0,0,0,0,0,02,DET,HS6,030192,2020
1220,CANADA,0,0,0,0,0,0,0,03,DET,HS6,030192,2020
1220,CANADA,0,0,0,0,0,0,0,04,DET,HS6,030192,2020
1220,CANADA,17199,0,0,0,0,0,0,05,DET,HS6,030192,2020
1220,CANADA,16749,0,0,0,0,0,0,06,DET,HS6,030192,2020
1220,CANADA,4098,0,0,0,0,0,0,07,DET,HS6,030192,2020
1220,CANADA,13965,0,0,0,0,0,0,08,DET,HS6,030192,2020
1220,CANADA,157434,0,0,0,0,0,0,09,DET,HS6,030192,2020
1220,CANADA,158288,0,0,0,0,0,0,10,DET,HS6,030192,2020
1220,CANADA,83508,0,0,0,0,0,0,11,DET,HS6,030192,2020
1220,CANADA,116688,0,0,0,0,0,0,12,DET,HS6,030192,2020
1220,CANADA,1405526,27810,2004,0,0,0,0,01,DET,HS6,030213,2020
1220,CANADA,1366976,14542,1048,0,0,0,0,02,DET,HS6,030213,2020
1220,CANADA,1221453,61368,3482,0,0,0,0,03,DET,HS6,030213,2020
1220,CANADA,1119183,0,0,0,0,0,0,04,DET,HS6,030213,2020
1220,CANADA,1316531,0,0,0,0,0,0,05,DET,HS6,030213,2020
1220,CANADA,1689518,0,0,0,0,0,0,06,DET,HS6,030213,2020
1220,CANADA,3160165,81725,7933,240074,251588,0,0,07,DET,HS6,030213,2020
1220,CANADA,3798655,54867,5065,498206,510600,0,0,08,DET,HS6,030213,2020
1220,CANADA,2942735,86062,7275,119195,15268,0,0,09,DET,HS6,030213,2020
1220,CANADA,1530662,21400,2196,9193,1689,0,0,10,DET,HS6,030213,2020
1220,CANADA,903472,0,0,0,0,0,0,11,DET,HS6,030213,2020
1220,CANADA,1140310,0,0,0,0,0,0,12,DET,HS6,030213,2020
1220,CANADA,30000,0,0,0,0,0,0,05,DET,HS6,030199,2020
1220,CANADA,0,0,0,0,0,0,0,06,DET,HS6,030199,2020
1220,CANADA,0,0,0,0,0,0,0,07,DET,HS6,030199,2020
1220,CANADA,0,0,0,0,0,0,0,08,DET,HS6,030199,2020
1220,CANADA,30000,0,0,0,0,0,0,09,DET,HS6,030199,2020
1220,CANADA,50000,0,0,0,0,0,0,10,DET,HS6,030199,2020
1220,CANADA,0,0,0,0,0,0,0,11,DET,HS6,030199,2020
1220,CANADA,14451,0,0,0,0,0,0,12,DET,HS6,030199,2020
1220,CANADA,178267,0,0,0,0,0,0,01,DET,HS6,030211,2020
1220,CANADA,216052,0,0,0,0,0,0,02,DET,HS6,030211,2020
1220,CANADA,375116,0,0,0,0,0,0,03,DET,HS6,030211,2020
1220,CANADA,514826,0,0,0,0,0,0,04,DET,HS6,030211,2020
1220,CANADA,444068,0,0,0,0,0,0,05,DET,HS6,030211,2020
1220,CANADA,307266,0,0,0,0,0,0,06,DET,HS6,030211,2020
1220,CANADA,247090,0,0,0,0,0,0,07,DET,HS6,030211,2020
1220,CANADA,292448,0,0,0,0,0,0,08,DET,HS6,030211,2020
1220,CANADA,399606,0,0,0,0,0,0,09,DET,HS6,030211,2020
1220,CANADA,375365,0,0,0,0,0,0,10,DET,HS6,030211,2020
1220,CANADA,308502,0,0,0,0,0,0,11,DET,HS6,030211,2020
1220,CANADA,258796,0,0,0,0,0,0,12,DET,HS6,030211,2020
1220,CANADA,42189539,440368,45241,0,0,0,0,01,DET,HS6,030214,2020
1220,CANADA,33869702,389272,49513,0,0,0,0,02,DET,HS6,030214,2020
1220,CANADA,37227789,474593,60478,0,0,0,0,03,DET,HS6,030214,2020
1220,CANADA,41930646,0,0,0,0,0,0,04,DET,HS6,030214,2020
1220,CANADA,45340690,0,0,0,0,0,0,05,DET,HS6,030214,2020
1220,CANADA,47447675,0,0,0,0,0,0,06,DET,HS6,030214,2020
1220,CANADA,45233728,0,0,0,0,0,0,07,DET,HS6,030214,2020
